river_id,pixel_count,area_m2,area_ha,skeleton_length,linearity_index,compactness,min_row,max_row,min_col,max_col,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y
2040,1385,69720.60887955184,6.972060887955185,303,8.141749605741955,152.77978339350182,1539,1634,4271,4406,-161.7345702149753,59.98796753751864,-161.72244295863968,59.99650153271777
410,1384,69670.2690897471,6.96702690897471,126,3.3869009825939633,37.5606936416185,321,355,5047,5127,-161.6648609489276,60.102862062357524,-161.65767442665467,60.10591633432353
483,1381,69519.24972033293,6.951924972033293,153,4.117130107078195,28.3881245474294,369,417,8173,8224,-161.38404759111185,60.09729250759599,-161.37946618316283,60.10160442095976
931,1380,69468.90993052819,6.946890993052818,128,3.4456441731722594,31.35072463768116,680,720,412,476,-162.08123008311702,60.070073554487166,-162.07548086529866,60.07366681562364
2498,1379,69418.57014072346,6.941857014072346,142,3.8238972257042114,38.36113125453227,1915,1980,4866,4916,-161.68112045557018,59.95688582868811,-161.67662887914958,59.962724878034884
4755,1377,69317.89056111399,6.931789056111399,259,6.979636320490027,221.281045751634,5398,5560,6810,6924,-161.50648796433734,59.63528895697332,-161.49624717009837,59.64984166457605
4889,1375,69217.21098150454,6.921721098150454,253,6.82290260812801,88.07563636363636,5898,5943,11001,11130,-161.13000402876284,59.60088348159154,-161.1184157615977,59.60492590037008
4891,1375,69217.21098150454,6.921721098150454,68,1.8338236259000185,24.09018181818182,5917,5947,3310,3371,-161.82089831377917,59.60052415547789,-161.81541859054605,59.60321910133025
3199,1370,68965.51203248088,6.896551203248088,239,6.457101562151675,65.69343065693431,2484,2554,7487,7567,-161.44567201960245,59.905322531379646,-161.43848549732948,59.91161073836848
4729,1368,68864.83245287143,6.886483245287143,489,13.221045822157148,493.92105263157896,5258,5343,3921,4247,-161.76601124991947,59.65478239863871,-161.73672617165718,59.66241807855373
1912,1367,68814.49266306669,6.881449266306669,161,4.354533327170622,43.55230431602048,1432,1493,8862,8923,-161.322153668036,60.000633783024725,-161.3166739448029,60.006113506257854
552,1365,68713.81308345724,6.871381308345724,156,4.222389303293981,35.45787545787546,413,449,9095,9169,-161.30122292191604,60.09441789868681,-161.29457538881354,60.097651833709634
5378,1365,68713.81308345724,6.871381308345724,244,6.604249935921354,93.89304029304029,7929,7972,3828,3964,-161.7743655820618,59.418615310443684,-161.76214849419776,59.422478066165404
2106,1363,68613.13350384777,6.861313350384777,361,9.778208061706351,109.31474688187821,1598,1674,6569,6686,-161.52813736268462,59.98437427638216,-161.5176270738604,59.99120147254147
4357,1363,68613.13350384777,6.861313350384777,72,1.9502243225563913,24.302274394717536,4405,4434,12394,12456,-161.004868709685,59.73643925796517,-160.99929915492345,59.73904437228912
3262,1363,68613.13350384777,6.861313350384777,106,2.8711635859857982,23.771093176815846,2536,2569,6080,6137,-161.57206498007807,59.90397505845346,-161.5669445829586,59.906939498891056
1289,1361,68512.4539242383,6.85124539242383,291,7.887945955911455,201.74577516531963,934,999,4889,5086,-161.6790543304167,60.04501055806023,-161.66135751931955,60.05084960740701
4362,1360,68462.11413443358,6.846211413443358,217,5.884238668331049,116.4735294117647,4409,4444,2549,2713,-161.88926010690068,59.735540942681055,-161.8745277362411,59.738685046175476
2567,1357,68311.09476501938,6.831109476501939,400,10.858505795958061,197.73323507737658,1975,2036,253,451,-162.0955132961345,59.95185526309704,-162.07772665350893,59.95733498633017
4879,1356,68260.75497521466,6.826075497521466,148,4.019128304792407,39.0117994100295,5858,5904,4526,4595,-161.71166317523023,59.604386911199605,-161.70546479976983,59.60851916150656
139,1355,68210.41518540992,6.821041518540992,209,5.677754870457485,70.01033210332103,106,208,1616,1668,-161.973072922909,60.116067297034085,-161.9684016834316,60.1252301129321
1633,1353,68109.73560580047,6.810973560580047,238,6.470354249141739,66.51884700665188,1188,1249,1300,1389,-162.0014596858872,60.02255267595724,-161.99346467985853,60.02803239919037
3154,1353,68109.73560580047,6.810973560580047,223,6.062558813271461,43.28455284552845,2455,2505,16255,16326,-160.65802917848646,59.90972427627183,-160.6516511399692,59.91421585269243
996,1353,68109.73560580047,6.810973560580047,249,6.769404235446609,32.59423503325942,726,775,1455,1511,-161.98753579898334,60.06513282042451,-161.9825052333923,60.069534565316694
2436,1353,68109.73560580047,6.810973560580047,221,6.008186088488757,73.80339985218033,1863,1916,199,304,-162.10036419866876,59.96263504650647,-162.0909318881855,59.9673961175123
371,1350,67958.71623638627,6.795871623638627,207,5.633826408401309,82.63407407407408,295,325,11088,11225,-161.122188685791,60.105557008209885,-161.1098817663986,60.10825195406225
3505,1348,67858.0366567768,6.785803665677681,259,7.05431450360182,41.317507418397625,2759,2815,2667,2729,-161.87865998654806,59.881876502464124,-161.87309043178652,59.886907068055194
3133,1348,67858.0366567768,6.785803665677681,405,11.030877891732576,254.74480712166172,2445,2583,13360,13515,-160.91809145323904,59.9027174170557,-160.9041675663352,59.91511416797655
5286,1347,67807.69686697208,6.780769686697208,164,4.468482384223343,42.051967334818116,7608,7637,15692,15782,-160.70860432898237,59.448708872461694,-160.7005194914253,59.451313986785635
662,1346,67757.35707716735,6.775735707716735,237,6.459900311588502,51.78008915304606,489,552,3396,3465,-161.81317280233574,60.08516525126037,-161.8069744268753,60.09082463755033
2554,1345,67707.01728736261,6.770701728736261,188,5.126213701602591,45.72788104089219,1964,2000,4308,4396,-161.73124644842406,59.955089198119865,-161.7233412739238,59.9583231331427
509,1344,67656.67749755789,6.765667749755789,309,8.428666010365205,58.333333333333336,387,437,7507,7597,-161.44387538903422,60.095495877027744,-161.43579055147714,60.09998745344834
3405,1338,67354.6387587295,6.73546387587295,95,2.5971411211155884,27.55156950672646,2667,2704,6274,6333,-161.55463766356615,59.89184780211785,-161.54933760338983,59.89517156866909
3825,1337,67304.29896892478,6.730429896892478,209,5.715846832379183,71.8773373223635,3311,3354,3345,3457,-161.81775421028476,59.83345730865008,-161.80769307910262,59.837320064371795
4911,1333,67102.93980970586,6.710293980970586,73,1.999437280176435,31.21980495123781,6041,6077,3975,4041,-161.7611603473852,59.588846056784334,-161.75523146651003,59.59207999180717
1702,1331,67002.26023009639,6.700226023009639,419,11.48484121618936,113.10593538692713,1246,1314,10208,10334,-161.20124043079352,60.01671362661047,-161.18992165821362,60.022822170542476
808,1331,67002.26023009639,6.700226023009639,387,10.60771730469041,156.22539444027046,593,642,8598,8777,-161.34586919153676,60.0770804137033,-161.32978934795102,60.081482158595485
5122,1330,66951.92044029167,6.695192044029167,270,7.403514710945603,97.44360902255639,7006,7031,7799,7954,-161.41764458273792,59.50314677867934,-161.40372069583407,59.50539256688963
3684,1330,66951.92044029167,6.695192044029167,141,3.866279904604926,59.79248120300752,2997,3045,2226,2319,-161.91827569057773,59.86121525092938,-161.9099213584354,59.86552716429315
2477,1329,66901.58065048693,6.690158065048693,305,8.366375426238143,96.43641835966892,1902,1949,12412,12544,-161.00325174217357,59.959670606068876,-160.9913939804232,59.963892687904234
1762,1327,66800.90107087747,6.680090107087747,269,7.384427289259078,105.40768651092691,1300,1338,3784,3933,-161.77831816931192,60.01455766992858,-161.76493327157854,60.01797126800823
226,1324,66649.88170146328,6.664988170146328,258,7.090481258088134,85.26888217522658,171,201,9477,9615,-161.26690727806266,60.116696117732964,-161.2545105271418,60.119391063585326
4865,1322,66549.20212185381,6.654920212185381,272,7.480888408250852,121.02874432677761,5788,5836,3881,4033,-161.76960451105595,59.61049545513162,-161.75595011873733,59.61480736849539
3214,1319,66398.18275243962,6.639818275243962,103,2.8360561624344083,27.94844579226687,2495,2526,6098,6163,-161.57044801256666,59.90783781417518,-161.56460896321988,59.91062259155595
902,1319,66398.18275243962,6.639818275243962,293,8.067616073721181,40.80667172100076,660,711,243,308,-162.09641161141863,60.07088203824287,-162.09057256207186,60.07546344619188
1262,1319,66398.18275243962,6.639818275243962,118,3.2490740501675743,29.72251705837756,909,967,5526,5567,-161.6218316468183,60.047885166969415,-161.6181485541534,60.053095395617305
5311,1317,66297.50317283017,6.629750317283017,297,8.183961202053675,65.63097949886105,7708,7753,14764,14866,-160.79196798734867,59.43828841516591,-160.78280517145066,59.442330833944446
1753,1314,66146.48380341598,6.614648380341598,187,5.158743372288093,107.59208523592085,1294,1350,8069,8201,-161.3933900700667,60.013479691587634,-161.3815323083163,60.018510257178704
5123,1314,66146.48380341598,6.614648380341598,199,5.489785727729041,40.25875190258752,7009,7047,4966,5043,-161.67213730272897,59.50170947422475,-161.66522027504126,59.5051230723044
2269,1313,66096.14401361124,6.6096144013611235,145,4.001618103791392,31.076923076923077,1725,1761,2864,2929,-161.8609631754509,59.976558933410324,-161.85512412610413,59.97979286843315
1829,1310,65945.12464419704,6.594512464419704,172,4.752179090361624,41.08702290076336,1356,1383,14007,14096,-160.85997045435653,60.01051525115004,-160.85197544832786,60.01294070241716
4671,1309,65894.78485439232,6.589478485439232,356,9.839661872245522,41.83040488922842,5030,5063,11510,11594,-161.08427978080115,59.679935226594054,-161.07673393241456,59.68289966703165
3008,1308,65844.44506458759,6.584444506458759,299,8.2673688909595,71.58715596330275,2338,2379,2097,2209,-161.92986395774287,59.921043048851736,-161.91980282656073,59.92472614151663
1942,1306,65743.76548497812,6.5743765484978125,44,1.217533972407468,23.182235834609493,1450,1482,3344,3399,-161.81784404181317,60.001621929837256,-161.8129033077505,60.00449653874644
2573,1306,65743.76548497812,6.5743765484978125,334,9.242189699638509,362.43797856049,1981,2071,4431,4685,-161.72019717042937,59.94871115960262,-161.69737996221275,59.956795997159695
2845,1305,65693.4256951734,6.56934256951734,314,8.692093558024784,93.86973180076629,2201,2255,5145,5266,-161.65605745914326,59.932182158374815,-161.6451878442054,59.937033060909066
218,1304,65643.08590536867,6.564308590536867,338,9.360044308006922,238.77607361963192,162,214,12527,12754,-160.99292111640622,60.11552830786361,-160.9725293594567,60.12019954734103
1916,1303,65592.74611556393,6.559274611556393,270,7.479827052802167,99.46277820414429,1433,1452,11527,11688,-161.08275264481816,60.00431687568962,-161.06828976874385,60.00602367472944
1852,1302,65542.4063257592,6.554240632575921,127,3.519639871257952,28.906298003072198,1378,1422,7648,7701,-161.43120914352812,60.00701182154197,-161.4264480725223,60.0109644087921
67,1301,65492.06653595447,6.549206653595447,138,3.825960113709851,37.2021521906226,40,101,4556,4605,-161.7089682293779,60.12567927057416,-161.7045664844857,60.13115899380729
1615,1298,65341.04716654028,6.534104716654028,275,7.633001497733822,82.884437596302,1173,1209,1373,1501,-161.99490198431312,60.02614593709372,-161.9834035486764,60.02937987211655
272,1296,65240.36758693082,6.524036758693082,172,4.777777777777778,29.040123456790123,206,249,9784,9838,-161.2393289988402,60.11238420436919,-161.23447809630596,60.116246960090905
2022,1295,65190.02779712609,6.519002779712609,97,2.695484569727133,27.292664092664094,1522,1559,7867,7924,-161.4115360388059,59.994704902149536,-161.40641564168644,59.998028668700776
5239,1294,65139.68800732136,6.513968800732136,139,3.864093816160878,34.732612055641425,7475,7505,3844,3920,-161.77292827760718,59.46056663421207,-161.76610108144789,59.463261580064426
2417,1292,65039.0084277119,6.50390084277119,242,6.732620097303353,59.81733746130031,1847,1874,3317,3429,-161.8202694930803,59.96640797069977,-161.81020836189816,59.96883342196689
260,1290,64938.328848102436,6.493832884810243,107,2.9791263481849195,25.11627906976744,197,236,663,714,-162.0586823694856,60.11355201423855,-162.0541009615366,60.11705544384662
4912,1285,64686.62989907878,6.4686629899078785,531,14.812997762901857,44.824902723735406,6042,6072,3402,3492,-161.81263381316526,59.58929521442639,-161.8045489756082,59.591990160278755
1755,1282,64535.61052966459,6.453561052966459,218,6.088530430909606,39.840873634945396,1297,1333,4759,4836,-161.69073242911026,60.01500682757064,-161.68381540142255,60.018240762593464
2671,1282,64535.61052966459,6.453561052966459,153,4.273142917106283,83.9188767550702,2067,2106,3780,3905,-161.77867749542557,59.945567056108196,-161.76744855437406,59.94907048571626
485,1281,64485.270739859865,6.448527073985987,223,6.230606131932305,49.57377049180328,370,414,6618,6700,-161.52373561779243,60.09756200218122,-161.51636943246265,60.101514589431346
1433,1281,64485.270739859865,6.448527073985987,83,2.3190148383425173,27.007025761124122,1036,1063,9471,9537,-161.26744626723314,60.039261340241865,-161.26151738635795,60.04168679150899
5178,1280,64434.93095005513,6.443493095005513,256,7.155417527999327,123.753125,7228,7263,13013,13177,-160.949262993598,59.48230586408776,-160.93453062293844,59.48544996758218
504,1279,64384.5911602504,6.43845911602504,140,3.914648418943977,32.53792025019546,384,429,9158,9215,-161.2955635356261,60.09621452925504,-161.2904431385066,60.10025694803358
252,1278,64334.25137044567,6.433425137044567,152,4.251852215369891,36.50704225352113,188,238,5028,5086,-161.66656774796743,60.113372351181724,-161.66135751931955,60.11786392760232
1790,1276,64233.57179083621,6.423357179083621,167,4.675102466481384,77.26959247648902,1323,1385,2197,2292,-161.92088080490169,60.01033558809321,-161.91234680970254,60.015905142854756
4995,1276,64233.57179083621,6.423357179083621,133,3.7232851978564314,53.79623824451411,6582,6602,5532,5643,-161.6212926576478,59.541684504368064,-161.6113213579941,59.5434811349363
548,1276,64233.57179083621,6.423357179083621,249,6.970661761400386,68.66457680250784,410,448,15404,15514,-160.73447580916502,60.09450773021521,-160.7245943410397,60.097921328294866
2508,1275,64183.23200103148,6.418323200103148,335,9.381876562987667,153.22666666666666,1929,1968,262,444,-162.0947048123788,59.957963807029046,-162.07835547420783,59.96146723663711
4219,1268,63830.85347239836,6.383085347239836,81,2.2747066230220083,26.70031545741325,4215,4261,4288,4334,-161.7330430789923,59.751980112380444,-161.72891082868534,59.75611236268739
2596,1267,63780.513682593635,6.378051368259364,304,8.540538920425472,73.90370955011839,2007,2097,1682,1745,-161.96714404203382,59.94637553986391,-161.96148465574387,59.95446037742098
4129,1265,63679.834102984176,6.367983410298417,199,5.595099493299556,92.46166007905138,4080,4138,2089,2202,-161.93058260997017,59.76302939037511,-161.92043164725962,59.76823961902301
2702,1264,63629.49431317944,6.362949431317944,244,6.863036195648746,89.31645569620254,2089,2162,5613,5708,-161.61401630384646,59.94053649051713,-161.6054823086473,59.9470941920912
1130,1263,63579.15452337471,6.357915452337471,111,3.1233546737526074,43.35391923990499,812,841,7229,7317,-161.46884855393273,60.05920393954932,-161.46094337943248,60.06180905387326
1140,1262,63528.81473356998,6.352881473356998,321,9.03598195488819,91.60063391442155,815,866,11520,11639,-161.08338146551705,60.05695815133902,-161.07269151363602,60.06153955928803
257,1262,63528.81473356998,6.352881473356998,231,6.502529070340099,84.21236133122028,191,276,5212,5290,-161.65003874673965,60.10995875310207,-161.6430318875235,60.11759443301709
4530,1262,63528.81473356998,6.352881473356998,210,5.911390063945545,41.19175911251981,4754,4788,4575,4655,-161.70726143033806,59.70463889690734,-161.7000749080651,59.70769316887335
4529,1261,63478.47494376525,6.347847494376525,86,2.4218146832554552,28.028548770816812,4750,4776,2702,2770,-161.87551588305365,59.705716875248285,-161.86940733912164,59.708052494986994
4084,1259,63377.79536415579,6.337779536415579,342,9.638584098061761,270.8943606036537,4013,4088,14773,14990,-160.79115950359298,59.76752096679571,-160.77166606192756,59.77425833142661
5246,1258,63327.45557435106,6.332745557435106,253,7.133131011597702,53.73608903020668,7497,7547,3625,3705,-161.79260138232942,59.456793710018765,-161.78541486005645,59.46128528643936
5054,1257,63277.11578454633,6.327711578454633,75,2.1154054774744435,29.94112967382657,6805,6833,4419,4488,-161.72127514877033,59.5209334213049,-161.7150767733099,59.52344870410044
3754,1256,63226.7759947416,6.32267759947416,203,5.727976377028469,67.88535031847134,3159,3232,4406,4479,-161.72244295863968,59.84441675511634,-161.7158852570656,59.850974456690416
1643,1254,63126.09641513214,6.312609641513214,178,5.026564203051655,33.84051036682616,1199,1239,1659,1722,-161.9692101671873,60.02345099124136,-161.96355078089735,60.02704425237784
5034,1252,63025.41683552267,6.302541683552267,94,2.6565970690378413,29.44408945686901,6744,6768,10257,10329,-161.19683868590135,59.52677247065168,-161.1903708158557,59.52892842733357
4244,1248,62824.05767630375,6.282405767630375,63,1.7833363287777382,28.32051282051282,4249,4279,6690,6754,-161.51726774774679,59.75036314486903,-161.51151852992842,59.75305809072138
1655,1248,62824.05767630375,6.282405767630375,257,7.274879944379027,48.49038461538461,1213,1255,19,100,-162.1165338737829,60.02201368678677,-162.10925751998155,60.02578661098007
3328,1247,62773.71788649902,6.277371788649902,182,5.153925793276251,59.32959101844427,2601,2648,7761,7850,-161.42105818081757,59.89687836770892,-161.4130631747889,59.90110044954428
2684,1246,62723.378096694294,6.2723378096694296,109,3.0879302132019006,30.20545746388443,2078,2113,4524,4586,-161.71184283828705,59.94493823540932,-161.70627328352552,59.94808233890373
4183,1245,62673.03830688956,6.267303830688956,80,2.2672808050605426,25.448995983935742,4166,4198,4785,4842,-161.68839680937154,59.75763949867039,-161.68327641225207,59.760514107579574
1334,1244,62622.698517084835,6.262269851708483,165,4.678145811270878,34.77813504823151,961,1003,2237,2299,-161.9172875437652,60.04465123194658,-161.91171798900365,60.04842415613988
480,1243,62572.3587272801,6.25723587272801,432,12.253162200423832,424.0353982300885,367,482,5445,5693,-161.62910800061965,60.09145345824921,-161.60682978157348,60.101784084016586
5136,1241,62471.67914767064,6.247167914767064,262,7.43730172102794,66.83642224012893,7090,7128,5030,5136,-161.6663880849106,59.49443312042337,-161.65686594289895,59.49784671850303
1444,1241,62471.67914767064,6.247167914767064,367,10.417899738997153,81.48589846897663,1041,1089,10339,10450,-161.18947250057155,60.036925720503156,-161.17950120091783,60.04123763386693
4748,1240,62421.33935786591,6.242133935786591,64,1.8174778695906073,24.980645161290322,5360,5386,3268,3330,-161.82467123797247,59.650919642916996,-161.81910168321093,59.653255262655705
3936,1240,62421.33935786591,6.242133935786591,249,7.071124836375957,85.70645161290322,3649,3697,1880,1995,-161.94935739940826,59.80264509440478,-161.9390267736409,59.80695700776856
1683,1239,62370.999568061176,6.237099956806118,153,4.346661071412591,30.376109765940274,1233,1270,7010,7070,-161.48852165865495,60.02066621386059,-161.48313176695024,60.023989980411834
148,1237,62270.319988451716,6.227031998845171,252,7.1649916888559115,257.15117219078417,117,160,5708,5947,-161.6054823086473,60.12037921039786,-161.58401257335686,60.12424196611957
3106,1236,62219.98019864698,6.2219980198646985,247,7.025669531258892,43.54692556634304,2421,2452,2074,2159,-161.93193008289634,59.91448534727766,-161.92429440298133,59.91727012465844
354,1235,62169.64040884226,6.216964040884226,291,8.28055622141607,171.33603238866397,285,330,8543,8728,-161.35080992559944,60.105107850567826,-161.3341910928432,60.109150269346365
2431,1235,62169.64040884226,6.216964040884226,261,7.4268906315793615,63.48178137651822,1856,1897,5105,5204,-161.65965072027973,59.96434184554629,-161.65075739896693,59.96802493821119
647,1234,62119.30061903752,6.211930061903752,252,7.173695873100606,59.07617504051864,476,514,8554,8651,-161.3498217787869,60.088578849340024,-161.34110812053095,60.09199244741968
2666,1230,61917.941459818605,6.19179414598186,116,3.307542501370766,29.349593495934958,2064,2104,5555,5610,-161.61922653249434,59.94574671916502,-161.6142857984317,59.9493399803015
623,1229,61867.60167001387,6.186760167001387,214,6.104327587620886,36.569568755085434,462,523,5479,5524,-161.62605372865366,60.08777036558432,-161.62201130987512,60.09325008881745
3271,1228,61817.261880209146,6.181726188020915,444,12.670209230884762,255.37459283387622,2542,2589,11300,11533,-161.10314440176768,59.902178427885225,-161.0822136556477,59.90640050972059
4855,1227,61766.92209040441,6.176692209040441,222,6.337685631893094,53.41157294213529,5734,5761,3347,3448,-161.81757454722793,59.61723281976251,-161.80850156285834,59.619658271029635
4264,1227,61766.92209040441,6.176692209040441,323,9.22104711306968,84.50203748981255,4271,4322,12403,12513,-161.0040602259293,59.746500389147315,-160.99417875780398,59.75108179709632
1825,1225,61666.24251079495,6.1666242510794955,262,7.485714285714286,66.77224489795918,1351,1387,603,710,-162.06407226119032,60.01015592503639,-162.05446028765024,60.01338986005922
168,1224,61615.90272099022,6.161590272099022,188,5.373622334465277,32.029411764705884,135,172,7836,7898,-161.4143208161867,60.11930123205691,-161.40875126142515,60.12262499860816
3324,1224,61615.90272099022,6.161590272099022,235,6.717027918081596,61.33660130718954,2594,2625,15746,15852,-160.70375342644815,59.8989444928624,-160.69423128443648,59.901729270243166
1133,1224,61615.90272099022,6.161590272099022,216,6.173949065130318,30.748366013071895,813,852,1946,2004,-161.94342851853307,60.05821579273679,-161.93821828988519,60.061719222344855
3187,1223,61565.56293118549,6.156556293118548,105,3.0024519824281275,45.54047424366313,2477,2514,5041,5122,-161.6653999380981,59.90891579251612,-161.6581235842967,59.912239559067366
1101,1222,61515.22314138076,6.151522314138076,136,3.890481060296237,47.92471358428805,795,862,7382,7436,-161.4551043300857,60.05731747745267,-161.45025342755147,60.063336189856265
343,1222,61515.22314138076,6.151522314138076,382,10.9276747428909,63.243862520458265,274,316,14586,14683,-160.807957999406,60.10636549196559,-160.79924434115003,60.1101384161589
4191,1221,61464.88335157603,6.146488335157603,310,8.871639008998208,160.003276003276,4179,4223,5108,5285,-161.6593812256945,59.7553937104601,-161.64348104516557,59.75934629771022
4877,1221,61464.88335157603,6.146488335157603,284,8.127566059856424,165.84766584766584,5852,5914,3623,3786,-161.79278104538622,59.603488595915486,-161.7781385062551,59.60905815067703
1056,1221,61464.88335157603,6.146488335157603,140,4.0065466492249975,35.433251433251435,765,791,11247,11325,-161.10790547277352,60.06369551596992,-161.10089861355738,60.06603113570863
4908,1220,61414.543561771294,6.141454356177129,73,2.0899839202456194,25.970491803278687,6027,6057,3808,3867,-161.77616221263003,59.59064268735258,-161.77086215245373,59.59333763320493
4373,1220,61414.543561771294,6.141454356177129,284,8.130896347256929,77.75737704918033,4421,4504,4629,4700,-161.7024105278038,59.73015105097634,-161.69603248928655,59.73760706783453
2255,1219,61364.20377196657,6.136420377196656,61,1.7471411078849246,29.614438063986874,1717,1751,14312,14373,-160.8325718381909,59.97745724869444,-160.82709211495774,59.98051152066045
1102,1217,61263.52419235711,6.126352419235711,191,5.475049854757386,69.10435497124075,798,834,1082,1191,-162.021042959081,60.0598327602482,-162.0112513224841,60.06306669527103
263,1216,61213.184402552375,6.121318440255237,112,3.2118202741878643,34.89802631578947,199,238,585,649,-162.06568922870176,60.113372351181724,-162.05994001088337,60.11687578078979
3456,1215,61162.84461274764,6.116284461274764,51,1.4631270419005797,25.494650205761317,2715,2743,4784,4844,-161.68848664089995,59.888344372509785,-161.68309674919524,59.89085965530532
264,1215,61162.84461274764,6.116284461274764,172,4.934467670723524,76.06255144032922,199,256,730,825,-162.052663657082,60.11175538367031,-162.04412966188286,60.11687578078979
1679,1213,61062.16503313818,6.106216503313818,208,5.972180629170229,60.098928276999175,1230,1316,8648,8697,-161.3413776151162,60.01653396355364,-161.336975870224,60.024259474997066
1210,1212,61011.82524333346,6.101182524333345,85,2.4415612058910607,35.01320132013201,872,919,5903,5959,-161.58796516060698,60.05219708033319,-161.5829345950159,60.056419162168545
4288,1211,60961.48545352872,6.0961485453528725,95,2.7299301419058715,23.30635838150289,4306,4337,5199,5252,-161.651206556609,59.74515291622113,-161.64644548560315,59.747937693601905
4058,1210,60911.14566372399,6.091114566372399,118,3.392261489998807,25.021487603305786,3963,3996,5693,5747,-161.60682978157348,59.77578546740961,-161.60197887903925,59.77874990784721
1422,1208,60810.46608411453,6.081046608411453,159,4.574710934305067,57.6953642384106,1027,1078,2521,2602,-161.8917753896962,60.03791386731569,-161.88449903589483,60.04249527526469
3914,1206,60709.78650450507,6.070978650450507,194,5.586349152092796,37.97346600331675,3579,3616,1895,1965,-161.9480099264821,59.809921448206154,-161.94172171949324,59.813245214757394
1611,1206,60709.78650450507,6.070978650450507,141,4.060181600232393,44.6301824212272,1170,1217,131,200,-162.10647274260077,60.025427284866424,-162.10027436714034,60.02964936670178
601,1206,60709.78650450507,6.070978650450507,272,7.832407058604333,90.29850746268657,444,493,9557,9673,-161.25972075578971,60.09046531143668,-161.24930029849392,60.094867056328866
1344,1205,60659.44671470034,6.065944671470033,407,11.724676958984034,619.498755186722,968,1132,2781,3049,-161.8684191923091,60.03306296478144,-161.84434434269468,60.047795335441
2907,1205,60659.44671470034,6.065944671470033,258,7.432350504712238,51.86721991701245,2252,2315,451,513,-162.07772665350893,59.9267922666701,-162.0721570987474,59.932451652960054
3465,1203,60558.76713509088,6.055876713509088,253,7.294368636066884,123.85369908561928,2720,2787,2973,3099,-161.851171538854,59.88439178525966,-161.8398527662741,59.89041049766326
4008,1202,60508.427345286145,6.050842734528614,142,4.095775186218103,38.8153078202995,3867,3895,2039,2119,-161.93507418639078,59.784858451779215,-161.9278876641178,59.78737373457475
3641,1201,60458.08755548142,6.045808755548142,125,3.6069366051547576,29.42880932556203,2928,2964,1819,1877,-161.9548371226414,59.86849160473074,-161.9496268939935,59.87172553975358
1043,1201,60458.08755548142,6.045808755548142,48,1.385063656379427,24.063280599500416,759,788,7219,7275,-161.46974686921686,60.06396501055515,-161.46471630362578,60.0665701248791
2419,1200,60407.747765676686,6.040774776567669,171,4.9363448015713,62.56333333333333,1848,1932,15470,15523,-160.72854692828983,59.96119774205188,-160.723785857284,59.968743590438486
4427,1199,60357.40797587195,6.035740797587195,130,3.7543413846764,32.04003336113428,4529,4568,2427,2486,-161.90021955336692,59.72440183315797,-161.89491949319063,59.727905262766036
833,1197,60256.72839626249,6.0256728396262496,76,2.1966785894611043,25.293233082706767,607,639,6197,6252,-161.56155469125386,60.07734990828853,-161.55661395719122,60.08022451719771
2223,1195,60156.048816653034,6.015604881665303,248,7.174104991340609,140.6694560669456,1693,1818,2304,2384,-161.9112688313616,59.97143853629084,-161.90408230908864,59.98266747734233
3381,1195,60156.048816653034,6.015604881665303,314,9.083342610003836,48.20083682008368,2646,2708,15855,15913,-160.69396178985124,59.891488476004206,-160.68875156120333,59.89705803076574
840,1194,60105.7090268483,6.01057090268483,147,4.2541732392732605,42.02345058626466,612,654,3862,3932,-161.77131131009577,60.076002435362355,-161.76502310310693,60.079775359555654
1005,1193,60055.369237043575,6.005536923704358,313,9.062001207477588,49.90444258172674,731,762,9334,9425,-161.27975318662558,60.06630063029386,-161.2715785175401,60.069085407674635
1267,1192,60005.02944723884,6.000502944723884,247,7.154162912589129,134.2281879194631,911,968,3504,3647,-161.80347099726725,60.047795335441,-161.79062508870436,60.05291573256048
4897,1191,59954.68965743411,5.99546896574341,62,1.7965355221792085,26.008396305625524,5948,5978,3599,3657,-161.7949370020681,59.59773937809712,-161.78972677342023,59.60043432394948
600,1190,59904.34986762938,5.9904349867629385,217,6.290515736829065,37.76806722689076,443,477,7511,7583,-161.44351606292057,60.09190261589127,-161.4370481928749,60.09495688785727
3004,1190,59904.34986762938,5.9904349867629385,228,6.609389806437912,88.21512605042017,2333,2381,3881,3995,-161.76960451105595,59.92086338579491,-161.75936371681698,59.92517529915869
3436,1189,59854.01007782465,5.985401007782465,98,2.842072473772134,33.6417157275021,2690,2721,3340,3409,-161.81820336792683,59.89032066613485,-161.8120049924664,59.893105443515616
1523,1188,59803.670288019915,5.980367028801991,377,10.937879382549681,173.4983164983165,1099,1169,7622,7779,-161.43354476326684,60.029739198230196,-161.41944121330616,60.03602740521904
2499,1186,59702.990708410456,5.970299070841046,187,5.429992903700033,73.8752107925801,1919,1972,7250,7345,-161.46696209183608,59.9576044809154,-161.45842809663694,59.96236555192123
4297,1185,59652.65091860573,5.965265091860573,114,3.311659494512522,27.952742616033756,4323,4361,2694,2747,-161.87623453528093,59.74299695953925,-161.8714734642751,59.7464105576189
690,1184,59602.311128801,5.960231112880099,278,8.079210892695441,87.57094594594595,506,529,15251,15389,-160.74822003301205,60.08723137641385,-160.73582328209122,60.08929750156732
3071,1182,59501.63154919154,5.950163154919154,80,2.3269189086526003,25.614213197969544,2396,2425,3584,3642,-161.7962844749943,59.916910798544784,-161.7910742463464,59.91951591286873
